aya_id,page,x,y
1624,238,281,865
1625,238,84,935
1626,238,84,1075
1627,239,551,301
1628,239,458,442
1629,239,81,512
1630,239,607,652
1631,239,583,723
1632,239,564,933
1633,239,82,1074
1634,240,195,231
1635,240,85,301
1636,240,449,581
1637,240,147,720
1638,240,85,862
1639,240,86,1072
1640,241,84,96
1641,241,572,236
1642,241,127,376
1643,241,492,516
1644,241,299,586
1645,241,289,656
1646,241,83,795
1647,241,138,1006
1648,241,84,1076
1649,242,457,166
1650,242,84,236
1651,242,168,305
1652,242,172,447
1653,242,166,517
1654,242,84,587
1655,242,240,728
1656,242,290,796
1657,242,546,866
1658,242,83,938
1659,242,84,1078
1660,243,223,172
1661,243,151,380
1662,243,501,587
1663,243,515,794
1664,243,552,1002
1665,243,90,1071
1666,244,164,161
1667,244,353,232
1668,244,230,303
1669,244,86,373
1670,244,242,444
1671,244,85,514
1672,244,354,794
1673,244,585,1005
1674,244,85,1076
1675,245,513,159
1676,245,84,370
1677,245,84,511
1678,245,527,651
1679,245,474,792
1680,245,84,862
1681,245,361,1003
1682,245,84,1073
1683,246,510,234
1684,246,85,374
1685,246,552,514
1686,246,297,653
1687,246,239,724
1688,246,85,795
1689,246,222,935
1690,246,85,1075
1691,246,572,1075
1692,247,142,165
1693,247,209,236
1694,247,141,306
1695,247,455,447
1696,247,160,726
1697,247,245,939
1698,247,82,1079
1699,247,547,1079
1700,248,85,94
1701,248,438,234
1702,248,506,304
1703,248,124,375
1704,248,248,515
1705,248,85,726
1706,248,561,935
1707,248,85,1077
1708,249,349,302
1709,249,491,513
1710,249,231,653
1711,249,227,864
1712,249,81,1074
1713,250,390,227
1714,250,631,367
1715,250,223,439
1716,250,323,509
1717,250,586,648
1718,250,430,858
1719,250,324,930
1720,250,86,1071
1721,251,552,233
1722,251,318,303
1723,251,129,585
1724,251,599,936
1725,251,79,1077
1726,252,84,163
1727,252,541,163
1728,252,428,303
1729,252,282,444
1730,252,83,584
1731,252,517,584
1732,252,413,794
1733,252,637,934
1734,252,221,1004
1735,252,84,1074
1736,253,90,90
1737,253,221,299
1738,253,362,651
1739,253,607,792
1740,253,288,1002
1741,253,89,1072
1742,254,481,235
1743,254,84,375
1744,254,166,515
1745,254,84,656
1746,254,160,726
1747,254,473,864
1748,254,582,1005
1749,254,84,1077
1750,255,157,158
1751,255,87,440
1752,255,321,582
1753,255,147,726
1754,255,559,938
1755,255,87,1078
1756,256,300,296
1757,256,590,436
1758,256,259,508
1759,256,88,787
1760,256,88,1067
1761,257,86,233
1762,257,86,375
1763,257,536,586
1764,257,219,656
1765,257,372,726
1766,257,498,795
1767,257,515,937
1768,257,86,1077
1769,258,84,161
1770,258,380,162
1771,258,279,443
1772,258,627,864
1773,258,559,1005
1774,258,83,1075
1775,259,349,164
1776,259,623,305
1777,259,588,445
1778,259,386,516
1779,259,590,586
1780,259,291,656
1781,259,226,797
1782,259,229,1008
1783,259,87,1078
1784,260,261,159
1785,260,584,300
1786,260,137,370
1787,260,84,581
1788,260,288,722
1789,260,612,863
1790,260,530,931
1791,260,472,1003
1792,260,84,1074
1793,261,491,162
1794,261,464,373
1795,261,582,513
1796,261,149,584
1797,261,589,724
1798,261,382,794
1799,261,424,865
1800,261,494,933
1801,261,422,1005
1802,261,87,1075
1803,262,187,232
1804,262,264,302
1805,262,220,372
1806,262,278,441
1807,262,433,514
1808,262,419,583
1809,262,526,652
1810,262,83,722
1811,262,555,724
1812,262,215,792
1813,262,257,862
1814,262,494,933
1815,262,82,935
1816,262,82,1004
1817,262,82,1075
1818,263,86,86
1819,263,322,157
1820,263,438,228
1821,263,253,298
1822,263,295,368
1823,263,194,436
1824,263,86,578
1825,263,563,578
1826,263,86,648
1827,263,219,719
1828,263,290,789
1829,263,477,859
1830,263,371,929
1831,263,362,999
1832,263,85,1069
1833,263,556,1069
1834,264,221,94
1835,264,86,165
1836,264,372,235
1837,264,188,305
1838,264,626,305
1839,264,223,375
1840,264,533,375
1841,264,87,445
1842,264,330,514
1843,264,556,586
1844,264,87,656
1845,264,470,656
1846,264,122,726
1847,264,86,797
1848,264,391,797
1849,264,86,866
1850,264,86,937
1851,264,257,1007
1852,264,87,1077
1853,264,444,1077
1854,265,151,93
1855,265,318,163
1856,265,333,233
1857,265,380,303
1858,265,468,373
1859,265,86,374
1860,265,235,444
1861,265,395,514
1862,265,562,582
1863,265,135,583
1864,265,437,654
1865,265,170,724
1866,265,560,724
1867,265,388,864
1868,265,299,934
1869,265,86,1004
1870,265,517,1004
1871,265,86,1074
1872,265,428,1075
1873,266,359,92
1874,266,246,162
1875,266,583,162
1876,266,209,232
1877,266,210,303
1878,266,478,303
1879,266,88,373
1880,266,507,373
1881,266,311,443
1882,266,89,512
1883,266,517,512
1884,266,219,584
1885,266,88,654
1886,266,463,654
1887,266,230,795
1888,266,525,865
1889,266,496,936
1890,266,134,1005
1891,266,88,1076
1892,266,452,1076
1893,267,310,84
1894,267,351,155
1895,267,585,155
1896,267,160,226
1897,267,518,226
1898,267,204,296
1899,267,333,367
1900,267,87,438
1901,267,519,438
1902,267,88,648
1903,267,151,790
1904,267,159,860
1905,267,206,931
1906,267,88,1001
1907,267,87,1074
1908,268,264,166
1909,268,91,236
1910,268,549,375
1911,268,240,446
1912,268,91,587
1913,268,548,798
1914,268,91,868
1915,268,91,1079
1916,269,87,164
1917,269,495,164
1918,269,134,234
1919,269,87,304
1920,269,280,374
1921,269,167,443
1922,269,256,514
1923,269,539,655
1924,269,261,726
1925,269,191,795
1926,269,380,936
1927,269,87,1076
1928,270,349,235
1929,270,343,376
1930,270,170,446
1931,270,88,584
1932,270,87,725
1933,270,333,866
1934,270,87,1006
1935,270,87,1076
1936,271,87,233
1937,271,325,514
1938,271,87,584
1939,271,87,724
1940,271,444,865
1941,271,536,933
1942,271,87,1075
1943,271,580,1075
1944,272,434,162
1945,272,87,232
1946,272,217,373
1947,272,379,443
1948,272,456,514
1949,272,87,584
1950,272,380,724
1951,272,437,794
1952,272,274,865
1953,272,203,935
1954,272,162,1006
1955,272,87,1076
1956,273,193,94
1957,273,86,234
1958,273,598,234
1959,273,86,304
1960,273,260,445
1961,273,85,515
1962,273,445,726
1963,273,478,866
1964,273,552,1007
1965,273,86,1077
1966,274,436,162
1967,274,85,233
1968,274,330,373
1969,274,121,444
1970,274,573,655
1971,274,84,725
1972,274,500,935
1973,274,85,1076
1974,275,336,160
1975,275,364,230
1976,275,400,441
1977,275,222,653
1978,275,89,793
1979,275,567,1004
1980,275,88,1075
1981,276,89,231
1982,276,378,512
1983,276,527,583
1984,276,417,653
1985,276,89,724
1986,276,551,864
1987,276,224,1004
1988,276,89,1075
1989,277,259,163
1990,277,202,374
1991,277,88,514
1992,277,404,724
1993,277,88,936
1994,277,88,1076
1995,278,528,234
1996,278,198,304
1997,278,304,445
1998,278,88,585
1999,278,88,655
2000,278,540,796
2001,278,484,866
2002,278,532,1007
2003,278,87,1077
2004,279,86,164
2005,279,464,304
2006,279,86,374
2007,279,86,585
2008,279,86,726
2009,279,185,866
2010,279,238,937
2011,279,85,1077
2012,280,280,163
2013,280,232,374
2014,280,89,444
2015,280,221,585
2016,280,601,796
2017,280,207,936
2018,280,504,1007
2019,280,89,1077
2020,281,119,157
2021,281,89,227
2022,281,89,297
2023,281,89,367
2024,281,481,508
2025,281,428,648
2026,281,89,789
2027,281,321,930
2028,281,89,1000
2029,281,89,1071
2030,282,463,372
2031,282,88,441
2032,282,88,512
2033,282,366,654
2034,282,320,796
2035,282,88,866
2036,282,87,1078
2037,283,595,160
2038,283,89,231
2039,283,89,301
2040,283,89,371
2041,283,194,583
2042,283,88,723
2043,283,601,723
2044,283,613,934
2045,283,342,1004
2046,283,88,1074
2047,284,194,163
2048,284,486,304
2049,284,242,372
2050,284,588,514
2051,284,608,584
2052,284,247,725
2053,284,602,865
2054,284,322,935
2055,284,226,1006
2056,284,87,1076
2057,285,599,162
2058,285,313,232
2059,285,190,302
2060,285,552,442
2061,285,598,513
2062,285,422,653
2063,285,604,793
2064,285,426,863
2065,285,86,933
2066,285,86,1073
2067,285,552,1074
2068,286,297,165
2069,286,86,233
2070,286,86,304
2071,286,85,376
2072,286,279,446
2073,286,202,586
2074,286,599,726
2075,286,85,797
2076,286,157,936
2077,286,85,1006
2078,286,85,1077
2079,287,386,91
2080,287,570,303
2081,287,478,373
2082,287,616,513
2083,287,241,584
2084,287,398,723
2085,287,160,794
2086,287,593,1005
2087,287,86,1075
2088,288,572,235
2089,288,86,374
2090,288,356,515
2091,288,498,658
2092,288,382,728
2093,288,603,939
2094,288,501,1010
2095,288,85,1080
2096,289,195,166
2097,289,438,306
2098,289,320,447
2099,289,193,586
2100,289,228,727
2101,289,130,797
2102,289,273,937
2103,289,306,1007
2104,289,85,1077
2105,290,316,163
2106,290,150,233
2107,290,304,374
2108,290,86,444
2109,290,312,583
2110,290,382,655
2111,290,86,725
2112,290,522,865
2113,290,452,936
2114,290,283,1006
2115,290,86,1076
2116,291,115,93
2117,291,85,233
2118,291,461,374
2119,291,441,444
2120,291,258,514
2121,291,612,654
2122,291,262,795
2123,291,612,935
2124,291,272,1005
2125,291,85,1075
2126,292,85,234
2127,292,285,374
2128,292,85,514
2129,292,348,653
2130,292,332,793
2131,292,488,935
2132,292,394,1005
2133,292,86,1075
2134,293,84,93
2135,293,84,163
2136,293,375,305
2137,293,474,376
2138,293,586,446
2139,293,519,588
2140,293,85,658
2141,293,85,869
2142,293,85,1011
2143,293,85,1081
2144,293,506,1081
2145,294,340,151
2146,294,135,220
2147,294,85,290
2148,294,219,360
2149,294,84,432
2150,294,330,572
2151,294,351,641
2152,294,337,711
2153,294,85,783
2154,294,85,923
2155,294,84,1064
2156,295,87,162
2157,295,302,444
2158,295,348,654
2159,295,561,1005
2160,295,87,1073
2161,296,292,303
2162,296,288,583
2163,296,464,654
2164,296,84,724
2165,296,84,794
2166,296,459,1004
2167,296,85,1074
2168,297,566,304
2169,297,375,514
2170,297,159,584
2171,297,200,795
2172,297,405,936
2173,297,297,1006
2174,297,85,1076
2175,298,642,158
2176,298,499,228
2177,298,85,299
2178,298,255,369
2179,298,567,509
2180,298,181,579
2181,298,292,650
2182,298,206,790
2183,298,227,861
2184,298,340,931
2185,298,85,1071
2186,299,345,161
2187,299,190,231
2188,299,458,371
2189,299,389,581
2190,299,486,790
2191,299,85,861
2192,299,257,1002
2193,299,85,1072
2194,300,370,162
2195,300,336,301
2196,300,86,443
2197,300,640,723
2198,300,610,864
2199,300,477,933
2200,300,282,1002
2201,300,86,1074
2202,301,563,160
2203,301,543,301
2204,301,596,371
2205,301,432,441
2206,301,388,511
2207,301,617,581
2208,301,147,582
2209,301,172,652
2210,301,86,720
2211,301,274,862
2212,301,436,932
2213,301,430,1003
2214,301,86,1072
2215,302,164,95
2216,302,633,235
2217,302,307,375
2218,302,128,446
2219,302,135,586
2220,302,623,726
2221,302,635,796
2222,302,83,1007
2223,302,83,1077
2224,303,134,92
2225,303,638,163
2226,303,567,303
2227,303,477,373
2228,303,141,444
2229,303,327,444
2230,303,127,584
2231,303,562,584
2232,303,572,654
2233,303,407,725
2234,303,455,865
2235,303,393,935
2236,303,81,1076
2237,303,632,1076
2238,304,640,166
2239,304,143,236
2240,304,538,236
2241,304,83,306
2242,304,82,447
2243,304,424,447
2244,304,628,587
2245,304,284,657
2246,304,310,728
2247,304,230,798
2248,304,482,867
2249,304,159,938
2250,304,84,1077
2251,305,111,232
2252,305,537,232
2253,305,440,304
2254,305,85,373
2255,305,303,511
2256,305,269,583
2257,305,84,654
2258,305,313,796
2259,305,614,935
2260,305,307,1005
2261,305,84,1077
2262,306,83,92
2263,306,277,162
2264,306,475,232
2265,306,501,302
2266,306,414,372
2267,306,194,442
2268,306,305,512
2269,306,335,582
2270,306,273,651
2271,306,384,792
2272,306,537,863
2273,306,84,933
2274,306,83,1003
2275,306,84,1073
2276,307,149,162
2277,307,82,232
2278,307,580,373
2279,307,544,443
2280,307,644,513
2281,307,402,583
2282,307,518,653
2283,307,493,723
2284,307,477,794
2285,307,286,864
2286,307,355,934
2287,307,212,1004
2288,307,83,1075
2289,308,83,161
2290,308,586,163
2291,308,211,233
2292,308,83,303
2293,308,630,444
2294,308,613,514
2295,308,432,584
2296,308,134,654
2297,308,83,724
2298,308,404,864
2299,308,83,935
2300,308,83,1004
2301,308,83,1075
2302,309,223,93
2303,309,454,163
2304,309,354,234
2305,309,373,303
2306,309,267,373
2307,309,504,374
2308,309,308,584
2309,309,82,655
2310,309,491,793
2311,309,372,865
2312,309,276,935
2313,309,386,1005
2314,309,82,1075
2315,310,483,159
2316,310,563,229
2317,310,535,300
2318,310,326,370
2319,310,318,440
2320,310,473,510
2321,310,523,580
2322,310,568,651
2323,310,83,721
2324,310,83,791
2325,310,436,1002
2326,310,83,1072
2327,311,83,94
2328,311,179,164
2329,311,171,234
2330,311,455,303
2331,311,479,373
2332,311,538,445
2333,311,83,515
2334,311,558,515
2335,311,285,585
2336,311,502,656
2337,311,159,725
2338,311,521,726
2339,311,495,796
2340,311,83,866
2341,311,335,866
2342,311,278,937
2343,311,245,1007
2344,311,83,1077
2345,311,527,1077
2346,312,532,155
2347,312,327,226
2348,312,83,297
2349,312,236,507
2350,312,644,507
2351,312,84,578
2352,312,566,580
2353,312,362,648
2354,312,285,720
2355,312,425,792
2356,312,213,862
2357,312,600,862
2358,312,124,1003
2359,312,452,1004
2360,312,84,1074
2361,313,339,94
2362,313,291,164
2363,313,225,234
2364,313,198,305
2365,313,491,375
2366,313,184,445
2367,313,228,515
2368,313,594,515
2369,313,252,585
2370,313,163,655
2371,313,142,726
2372,313,484,726
2373,313,254,796
2374,313,446,796
2375,313,155,866
2376,313,452,866
2377,313,620,866
2378,313,218,936
2379,313,431,936
2380,313,641,936
2381,313,182,1006
2382,313,450,1006
2383,313,630,1006
2384,313,82,1076
2385,313,434,1077
2386,314,407,96
2387,314,313,237
2388,314,83,447
2389,314,445,518
2390,314,224,588
2391,314,552,588
2392,314,427,658
2393,314,83,727
2394,314,503,729
2395,314,598,940
2396,314,325,1010
2397,314,617,1010
2398,314,415,1079
2399,314,83,1080
2400,315,143,92
2401,315,179,232
2402,315,174,302
2403,315,148,372
2404,315,333,443
2405,315,371,513
2406,315,85,653
2407,315,622,653
2408,315,200,723
2409,315,453,864
2410,315,587,934
2411,315,84,1004
2412,315,84,1074
2413,316,160,94
2414,316,252,234
2415,316,629,234
2416,316,566,304
2417,316,286,374
2418,316,371,444
2419,316,446,655
2420,316,555,795
2421,316,324,865
2422,316,299,935
2423,316,211,1005
2424,316,81,1076
2425,317,282,162
2426,317,297,233
2427,317,584,303
2428,317,163,372
2429,317,333,513
2430,317,308,583
2431,317,520,653
2432,317,560,723
2433,317,581,793
2434,317,594,1003
2435,317,81,1073
2436,318,481,159
2437,318,359,229
2438,318,519,367
2439,318,552,437
2440,318,83,439
2441,318,386,509
2442,318,126,650
2443,318,509,650
2444,318,143,790
2445,318,139,1000
2446,318,83,1071
2447,319,84,162
2448,319,605,164
2449,319,198,234
2450,319,213,304
2451,319,417,374
2452,319,321,444
2453,319,84,514
2454,319,414,514
2455,319,399,584
2456,319,84,654
2457,319,640,794
2458,319,629,864
2459,319,617,935
2460,319,494,1005
2461,319,84,1075
2462,320,231,167
2463,320,205,237
2464,320,85,307
2465,320,84,448
2466,320,477,448
2467,320,282,518
2468,320,608,659
2469,320,85,729
2470,320,253,800
2471,320,221,940
2472,320,85,1080
2473,320,618,1080
2474,321,83,92
2475,321,567,233
2476,321,83,303
2477,321,84,373
2478,321,626,584
2479,321,195,655
2480,321,602,795
2481,321,367,866
2482,321,338,1006
2483,321,83,1077
2484,322,86,232
2485,322,587,372
2486,322,557,513
2487,322,437,583
2488,322,86,651
2489,322,86,724
2490,322,332,865
2491,322,244,934
2492,322,86,1004
2493,322,86,1074
2494,323,83,162
2495,323,596,162
2496,323,242,303
2497,323,600,303
2498,323,207,373
2499,323,282,443
2500,323,294,514
2501,323,83,583
2502,323,343,724
2503,323,573,793
2504,323,82,794
2505,323,196,935
2506,323,552,935
2507,323,83,1075
2508,324,490,163
2509,324,394,233
2510,324,496,303
2511,324,85,373
2512,324,340,514
2513,324,300,654
2514,324,582,794
2515,324,493,865
2516,324,380,935
2517,324,317,1005
2518,324,85,1076
2519,325,554,236
2520,325,409,306
2521,325,435,376
2522,325,508,517
2523,325,260,585
2524,325,464,726
2525,325,83,797
2526,325,292,938
2527,325,83,1078
2528,326,531,165
2529,326,274,236
2530,326,83,375
2531,326,583,516
2532,326,536,586
2533,326,575,656
2534,326,552,724
2535,326,125,796
2536,326,489,796
2537,326,231,866
2538,326,386,935
2539,326,83,1007
2540,326,83,1077
2541,327,85,94
2542,327,85,164
2543,327,193,233
2544,327,218,305
2545,327,331,375
2546,327,238,445
2547,327,205,515
2548,327,131,586
2549,327,556,727
2550,327,520,797
2551,327,86,867
2552,327,613,867
2553,327,196,937
2554,327,174,1007
2555,327,87,1077
2556,328,596,233
2557,328,82,373
2558,328,575,373
2559,328,319,514
2560,328,571,654
2561,328,82,724
2562,328,82,864
2563,328,472,1004
2564,328,82,1075
2565,329,343,161
2566,329,84,231
2567,329,84,372
2568,329,85,442
2569,329,85,512
2570,329,371,723
2571,329,216,794
2572,329,85,864
2573,329,85,1073
2574,330,233,165
2575,330,83,236
2576,330,83,305
2577,330,329,446
2578,330,296,516
2579,330,84,586
2580,330,546,796
2581,330,229,866
2582,330,84,937
2583,330,216,1004
2584,330,84,1076
2585,331,582,166
2586,331,82,236
2587,331,577,446
2588,331,83,516
2589,331,264,585
2590,331,400,655
2591,331,83,727
2592,331,379,866
2593,331,312,935
2594,331,311,1005
2595,331,83,1076
2596,332,83,231
2597,332,412,442
2598,332,264,512
2599,332,83,582
2600,332,83,1073
2601,333,632,158
2602,333,609,230
2603,333,514,300
2604,333,139,369
2605,333,209,439
2606,333,448,649
2607,333,234,721
2608,333,82,791
2609,333,169,931
2610,333,83,1070
2611,334,85,90
2612,334,248,301
2613,334,299,582
2614,334,214,722
2615,334,454,791
2616,334,149,792
2617,334,608,933
2618,334,84,1074
2619,335,85,91
2620,335,84,302
2621,335,578,512
2622,335,201,582
2623,335,340,792
2624,335,85,862
2625,335,84,1072
2626,336,84,160
2627,336,85,230
2628,336,605,372
2629,336,416,512
2630,336,442,653
2631,336,427,865
2632,336,245,1005
2633,336,84,1076
2634,337,614,163
2635,337,613,442
2636,337,452,584
2637,337,334,654
2638,337,631,725
2639,337,310,795
2640,337,431,936
2641,337,82,1076
2642,338,297,164
2643,338,84,234
2644,338,175,304
2645,338,83,373
2646,338,593,515
2647,338,173,656
2648,338,185,796
2649,338,561,1007
2650,338,84,1076
2651,339,198,162
2652,339,580,302
2653,339,495,443
2654,339,443,512
2655,339,507,651
2656,339,596,793
2657,339,84,863
2658,339,289,1004
2659,339,85,1074
2660,340,220,233
2661,340,82,304
2662,340,82,445
2663,340,196,515
2664,340,82,585
2665,340,205,725
2666,340,348,866
2667,340,82,1077
2668,341,373,303
2669,341,426,373
2670,341,173,444
2671,341,84,514
2672,341,83,656
2673,341,84,1078
2674,342,81,231
2675,342,483,231
2676,342,330,302
2677,342,169,370
2678,342,606,371
2679,342,182,440
2680,342,312,511
2681,342,151,581
2682,342,533,581
2683,342,557,652
2684,342,81,653
2685,342,264,723
2686,342,517,792
2687,342,131,933
2688,342,81,1003
2689,342,437,1003
2690,342,81,1074
2691,343,467,162
2692,343,185,232
2693,343,83,302
2694,343,401,441
2695,343,82,443
2696,343,285,583
2697,343,82,794
2698,343,595,794
2699,343,348,864
2700,343,83,1075
2701,344,439,164
2702,344,172,232
2703,344,545,234
2704,344,461,304
2705,344,315,374
2706,344,84,585
2707,344,560,585
2708,344,84,655
2709,344,311,725
2710,344,200,795
2711,344,177,866
2712,344,85,934
2713,344,472,936
2714,344,84,1076
2715,344,573,1076
2716,345,266,91
2717,345,247,232
2718,345,291,302
2719,345,385,372
2720,345,81,441
2721,345,457,442
2722,345,178,512
2723,345,80,581
2724,345,531,723
2725,345,604,792
2726,345,281,863
2727,345,613,863
2728,345,498,932
2729,345,81,933
2730,345,217,1003
2731,345,81,1073
2732,345,419,1073
2733,346,84,89
2734,346,203,161
2735,346,83,231
2736,346,530,371
2737,346,597,441
2738,346,183,442
2739,346,84,512
2740,346,336,583
2741,346,317,653
2742,346,504,723
2743,346,418,791
2744,346,460,933
2745,346,83,1004
2746,346,504,1004
2747,346,83,1074
2748,347,584,161
2749,347,537,232
2750,347,466,302
2751,347,383,373
2752,347,494,443
2753,347,345,513
2754,347,563,584
2755,347,537,654
2756,347,322,724
2757,347,344,795
2758,347,517,865
2759,347,152,935
2760,347,586,935
2761,347,81,1076
2762,347,495,1076
2763,348,266,87
2764,348,85,229
2765,348,173,299
2766,348,84,369
2767,348,474,369
2768,348,198,439
2769,348,187,510
2770,348,303,580
2771,348,571,651
2772,348,592,721
2773,348,85,790
2774,348,85,862
2775,348,140,932
2776,348,85,1073
2777,348,580,1073
2778,349,84,90
2779,349,84,160
2780,349,84,230
2781,349,348,300
2782,349,540,441
2783,349,417,511
2784,349,419,581
2785,349,83,652
2786,349,606,652
2787,349,84,722
2788,349,85,792
2789,349,84,863
2790,349,84,1003
2791,349,84,1074
2792,350,81,232
2793,350,489,443
2794,350,162,513
2795,350,121,653
2796,350,153,722
2797,350,359,863
2798,350,501,933
2799,350,468,1005
2800,350,82,1073
2801,350,587,1075
2802,351,396,238
2803,351,132,308
2804,351,432,448
2805,351,81,518
2806,351,297,658
2807,351,616,799
2808,351,601,868
2809,351,116,869
2810,351,148,1009
2811,351,81,1079
2812,352,307,303
2813,352,423,514
2814,352,621,654
2815,352,543,725
2816,352,471,795
2817,352,146,936
2818,352,84,1076
2819,353,500,233
2820,353,585,374
2821,353,83,444
2822,353,83,1078
2823,354,83,162
2824,354,83,513
2825,354,384,653
2826,354,383,1004
2827,354,84,1074
2828,355,83,161
2829,355,401,302
2830,355,83,443
2831,355,181,650
2832,355,188,791
2833,355,285,863
2834,355,83,1074
2835,356,84,94
2836,356,373,305
2837,356,214,375
2838,356,388,515
2839,356,283,585
2840,356,476,655
2841,356,128,723
2842,356,137,865
2843,356,82,935
2844,356,83,1075
2845,357,491,237
2846,357,84,516
2847,357,581,658
2848,357,335,729
2849,357,84,1080
2850,358,339,231
2851,358,389,440
2852,358,83,1073
2853,359,371,372
2854,359,156,584
2855,359,81,725
2856,359,81,934
2857,359,81,1075
2858,360,456,232
2859,360,616,373
2860,360,408,441
2861,360,84,513
2862,360,84,653
2863,360,154,794
2864,360,608,935
2865,360,127,1005
2866,360,84,1075
2867,361,84,91
2868,361,84,161
2869,361,84,231
2870,361,462,370
2871,361,298,442
2872,361,354,583
2873,361,84,723
2874,361,84,863
2875,361,85,1072
2876,362,83,166
2877,362,511,306
2878,362,540,377
2879,362,512,447
2880,362,613,517
2881,362,492,587
2882,362,288,657
2883,362,490,727
2884,362,316,795
2885,362,223,866
2886,362,598,1008
2887,362,83,1078
2888,363,83,93
2889,363,384,233
2890,363,249,304
2891,363,84,374
2892,363,241,515
2893,363,181,585
2894,363,219,655
2895,363,329,795
2896,363,205,866
2897,363,161,1006
2898,363,85,1076
2899,364,390,164
2900,364,84,234
2901,364,363,304
2902,364,144,375
2903,364,477,515
2904,364,304,585
2905,364,190,655
2906,364,388,726
2907,364,452,796
2908,364,497,937
2909,364,320,1007
2910,364,83,1077
2911,365,321,101
2912,365,170,171
2913,365,433,309
2914,365,504,447
2915,365,163,516
2916,365,617,655
2917,365,392,724
2918,365,87,793
2919,365,194,863
2920,365,235,1001
2921,365,621,1001
2922,365,88,1070
2923,366,360,233
2924,366,272,304
2925,366,83,444
2926,366,83,515
2927,366,84,585
2928,366,506,726
2929,366,606,867
2930,366,295,938
2931,366,359,1008
2932,366,83,1079
2933,367,314,232
2934,367,625,232
2935,367,529,302
2936,367,465,373
2937,367,462,442
2938,367,573,514
2939,367,80,515
2940,367,289,584
2941,367,187,654
2942,367,621,654
2943,367,253,726
2944,367,589,726
2945,367,310,796
2946,367,579,865
2947,367,80,867
2948,367,241,937
2949,367,563,1008
2950,367,81,1078
2951,367,607,1078
2952,368,360,93
2953,368,256,165
2954,368,83,235
2955,368,404,235
2956,368,83,305
2957,368,381,375
2958,368,83,446
2959,368,597,446
2960,368,83,516
2961,368,83,586
2962,368,351,656
2963,368,83,726
2964,368,525,726
2965,368,278,796
2966,368,444,866
2967,368,439,936
2968,368,263,1006
2969,368,595,1007
2970,368,83,1077
2971,368,457,1077
2972,369,286,89
2973,369,190,159
2974,369,83,231
2975,369,457,231
2976,369,83,372
2977,369,601,372
2978,369,83,442
2979,369,426,442
2980,369,483,512
2981,369,263,653
2982,369,507,721
2983,369,537,793
2984,369,192,864
2985,369,600,864
2986,369,327,933
2987,369,84,934
2988,369,539,934
2989,369,83,1005
2990,369,382,1005
2991,369,83,1073
2992,369,349,1075
2993,370,82,92
2994,370,365,163
2995,370,82,233
2996,370,82,303
2997,370,470,303
2998,370,423,373
2999,370,476,443
3000,370,82,444
3001,370,83,512
3002,370,446,514
3003,370,190,583
3004,370,136,654
3005,370,450,654
3006,370,318,724
3007,370,228,794
3008,370,591,794
3009,370,200,864
3010,370,509,865
3011,370,161,933
3012,370,485,935
3013,370,476,1005
3014,370,83,1075
3015,370,580,1075
3016,371,323,88
3017,371,229,158
3018,371,622,158
3019,371,606,227
3020,371,304,229
3021,371,277,298
3022,371,616,300
3023,371,251,370
3024,371,604,370
3025,371,159,441
3026,371,466,441
3027,371,220,511
3028,371,525,511
3029,371,238,582
3030,371,551,582
3031,371,337,651
3032,371,572,652
3033,371,123,653
3034,371,363,723
3035,371,153,794
3036,371,496,794
3037,371,80,865
3038,371,488,865
3039,371,223,935
3040,371,477,935
3041,371,207,1006
3042,371,574,1076
3043,371,80,1077
3044,372,320,92
3045,372,256,162
3046,372,563,162
3047,372,166,233
3048,372,637,233
3049,372,520,303
3050,372,81,373
3051,372,537,373
3052,372,424,444
3053,372,152,514
3054,372,504,514
3055,372,165,584
3056,372,541,584
3057,372,560,653
3058,372,289,654
3059,372,265,725
3060,372,82,795
3061,372,542,796
3062,372,81,866
3063,372,356,866
3064,372,81,936
3065,372,317,936
3066,372,81,1007
3067,372,506,1007
3068,372,81,1077
3069,373,175,93
3070,373,417,93
3071,373,82,163
3072,373,110,233
3073,373,396,234
3074,373,82,304
3075,373,343,304
3076,373,455,374
3077,373,82,445
3078,373,461,445
3079,373,82,515
3080,373,482,515
3081,373,82,585
3082,373,327,585
3083,373,388,655
3084,373,158,726
3085,373,535,726
3086,373,126,796
3087,373,220,866
3088,373,335,937
3089,373,599,1007
3090,373,82,1078
3091,373,480,1078
3092,374,375,92
3093,374,132,162
3094,374,379,162
3095,374,619,162
3096,374,83,233
3097,374,404,303
3098,374,342,373
3099,374,83,443
3100,374,437,443
3101,374,83,514
3102,374,385,514
3103,374,249,584
3104,374,468,584
3105,374,405,654
3106,374,247,725
3107,374,596,725
3108,374,163,795
3109,374,506,795
3110,374,284,865
3111,374,552,865
3112,374,291,935
3113,374,83,1006
3114,374,447,1006
3115,374,83,1076
3116,375,301,92
3117,375,558,163
3118,375,547,233
3119,375,182,303
3120,375,535,303
3121,375,85,373
3122,375,220,443
3123,375,158,514
3124,375,492,514
3125,375,162,584
3126,375,538,584
3127,375,294,654
3128,375,564,654
3129,375,317,724
3130,375,237,795
3131,375,584,795
3132,375,463,863
3133,375,188,935
3134,375,603,935
3135,375,171,1005
3136,375,457,1005
3137,375,84,1076
3138,375,467,1076
3139,376,260,92
3140,376,324,162
3141,376,262,232
3142,376,594,232
3143,376,81,302
3144,376,451,302
3145,376,81,372
3146,376,405,442
3147,376,81,513
