aya_id,page,x,y
1661,236,339,465
1662,236,310,508
1663,236,309,551
1664,236,102,594
1665,236,32,638
1666,237,85,79
1667,237,235,121
1668,237,165,206
1669,237,182,293
1670,237,198,378
1671,237,69,422
1672,237,90,593
1673,237,33,636
1674,238,213,121
1675,238,106,208
1676,238,356,335
1677,238,318,421
1678,238,289,464
1679,238,164,507
1680,238,392,591
1681,238,33,636
1682,239,355,161
1683,239,295,248
1684,239,393,332
1685,239,344,375
1686,239,323,418
1687,239,312,547
1688,239,36,635
1689,240,106,124
1690,240,393,205
1691,240,322,333
1692,240,246,335
1693,240,100,422
1694,240,390,549
1695,240,33,637
1696,241,31,38
1697,241,329,120
1698,241,57,207
1699,241,280,291
1700,241,160,337
1701,241,153,378
1702,241,63,464
1703,241,64,593
1704,241,34,637
1705,242,242,77
1706,242,63,121
1707,242,87,164
1708,242,82,250
1709,242,120,292
1710,242,62,336
1711,242,164,420
1712,242,182,463
1713,242,299,505
1714,242,392,588
1715,242,34,635
1716,243,113,78
1717,243,83,206
1718,243,392,332
1719,243,66,420
1720,243,393,589
1721,243,36,635
1722,244,120,75
1723,244,218,117
1724,244,108,163
1725,244,392,245
1726,244,98,247
1727,244,394,332
1728,244,185,462
1729,244,310,589
1730,244,30,634
1731,245,282,78
1732,245,394,248
1733,245,394,334
1734,245,258,376
1735,245,234,462
1736,245,35,505
1737,245,178,589
1738,245,113,630
1739,245,37,635
1740,246,390,115
1741,246,183,202
1742,246,137,246
1743,246,299,372
1744,246,198,416
1745,246,37,464
1746,246,140,546
1747,246,337,628
1748,246,32,633
1749,247,132,75
1750,247,66,79
1751,247,111,121
1752,247,82,165
1753,247,255,249
1754,247,96,420
1755,247,178,548
1756,247,392,633
1757,247,31,635
1758,248,34,35
1759,248,240,76
1760,248,247,121
1761,248,299,163
1762,248,101,206
1763,248,196,291
1764,248,63,419
1765,248,391,549
1766,248,29,633
1767,249,203,163
1768,249,300,291
1769,249,114,377
1770,249,31,508
1771,249,31,637
1772,250,190,119
1773,250,389,202
1774,250,118,248
1775,250,165,289
1776,250,342,372
1777,250,355,501
1778,250,206,545
1779,250,31,632
1780,251,314,121
1781,251,161,164
1782,251,101,335
1783,251,36,504
1784,251,85,589
1785,251,32,632
1786,252,302,75
1787,252,393,118
1788,252,247,160
1789,252,146,246
1790,252,282,331
1791,252,394,374
1792,252,292,459
1793,252,74,503
1794,252,177,588
1795,252,36,631
1796,253,348,77
1797,253,30,164
1798,253,172,377
1799,253,341,461
1800,253,162,592
1801,253,33,636
1802,254,279,122
1803,254,32,210
1804,254,74,295
1805,254,34,379
1806,254,35,423
1807,254,238,505
1808,254,331,590
1809,254,35,637
1810,255,30,79
1811,255,32,248
1812,255,159,334
1813,255,112,419
1814,255,391,547
1815,255,31,633
1816,256,123,162
1817,256,296,245
1818,256,201,288
1819,256,109,461
1820,256,33,632
1821,257,392,159
1822,257,392,244
1823,257,289,333
1824,257,124,376
1825,257,188,419
1826,257,276,460
1827,257,240,547
1828,257,33,634
1829,258,193,79
1830,258,391,120
1831,258,139,250
1832,258,393,504
1833,258,326,591
1834,258,33,635
1835,259,170,77
1836,259,393,164
1837,259,304,248
1838,259,211,292
1839,259,330,335
1840,259,148,375
1841,259,126,462
1842,259,118,591
1843,259,32,634
1844,260,67,77
1845,260,255,160
1846,260,31,206
1847,260,32,333
1848,260,216,418
1849,260,33,462
1850,260,342,544
1851,260,312,588
1852,260,35,633
1853,261,352,79
1854,261,320,206
1855,261,329,291
1856,261,277,292
1857,261,390,376
1858,261,312,420
1859,261,211,463
1860,261,236,505
1861,261,261,549
1862,261,207,592
1863,261,32,635
1864,262,101,122
1865,262,159,164
1866,262,105,208
1867,262,162,249
1868,262,236,293
1869,262,247,335
1870,262,289,377
1871,262,305,422
1872,262,27,422
1873,262,117,465
1874,262,171,507
1875,262,270,550
1876,262,391,592
1877,262,391,634
1878,262,27,639
1879,263,33,34
1880,263,168,75
1881,263,258,118
1882,263,141,161
1883,263,192,204
1884,263,148,245
1885,263,326,331
1886,263,29,331
1887,263,29,374
1888,263,161,418
1889,263,213,459
1890,263,386,500
1891,263,328,503
1892,263,213,545
1893,263,220,587
1894,263,336,630
1895,263,33,630
1896,264,107,35
1897,264,57,79
1898,264,220,119
1899,264,349,160
1900,264,95,162
1901,264,292,204
1902,264,99,205
1903,264,29,248
1904,264,169,290
1905,264,315,333
1906,264,248,375
1907,264,28,377
1908,264,69,420
1909,264,211,461
1910,264,30,463
1911,264,390,544
1912,264,31,550
1913,264,121,590
1914,264,245,632
1915,264,32,635
1916,265,69,34
1917,265,181,75
1918,265,180,118
1919,265,221,159
1920,265,240,202
1921,265,391,243
1922,265,123,246
1923,265,216,289
1924,265,303,331
1925,265,69,333
1926,265,237,372
1927,265,321,416
1928,265,73,418
1929,265,235,503
1930,265,185,548
1931,265,321,587
1932,265,73,590
1933,265,288,630
1934,265,33,634
1935,266,181,33
1936,266,335,75
1937,266,125,77
1938,266,107,120
1939,266,269,162
1940,266,108,161
1941,266,288,202
1942,266,33,203
1943,266,160,247
1944,266,277,289
1945,266,392,332
1946,266,98,331
1947,266,263,374
1948,266,30,375
1949,266,131,461
1950,266,306,503
1951,266,344,547
1952,266,104,590
1953,266,254,631
1954,266,31,633
1955,267,190,31
1956,267,337,73
1957,267,193,73
1958,267,298,116
1959,267,86,117
1960,267,93,159
1961,267,187,201
1962,267,292,244
1963,267,33,244
1964,267,393,414
1965,267,144,457
1966,267,88,500
1967,267,97,543
1968,267,390,628
1969,267,30,629
1970,268,135,77
1971,268,30,122
1972,268,314,203
1973,268,113,248
1974,268,30,335
1975,268,390,459
1976,268,117,505
1977,268,34,635
1978,269,263,77
1979,269,396,118
1980,269,67,120
1981,269,33,163
1982,269,146,205
1983,269,102,248
1984,269,139,290
1985,269,393,375
1986,269,231,419
1987,269,220,461
1988,269,259,547
1989,269,33,632
1990,270,185,118
1991,270,177,202
1992,270,97,247
1993,270,392,371
1994,270,117,416
1995,270,295,499
1996,270,109,588
1997,270,32,632
1998,271,388,160
1999,271,192,289
2000,271,32,332
2001,271,32,418
2002,271,273,502
2003,271,292,544
2004,271,334,630
2005,271,33,632
2006,272,220,76
2007,272,390,159
2008,272,106,205
2009,272,189,248
2010,272,245,290
2011,272,388,374
2012,272,179,418
2013,272,236,462
2014,272,138,505
2015,272,120,547
2016,272,62,589
2017,272,34,633
2018,273,145,35
2019,273,94,38
2020,273,341,123
2021,273,393,166
2022,273,394,208
2023,273,140,250
2024,273,393,337
2025,273,238,421
2026,273,233,509
2027,273,305,593
2028,273,33,632
2029,274,263,78
2030,274,30,122
2031,274,164,206
2032,274,68,250
2033,274,324,375
2034,274,70,421
2035,274,273,547
2036,274,32,636
2037,275,184,76
2038,275,211,119
2039,275,217,247
2040,275,102,377
2041,275,69,462
2042,275,395,586
2043,275,38,633
2044,276,389,161
2045,276,165,290
2046,276,292,332
2047,276,181,376
2048,276,391,460
2049,276,311,503
2050,276,79,589
2051,276,33,633
2052,277,153,76
2053,277,201,203
2054,277,392,333
2055,277,228,418
2056,277,34,546
2057,277,32,633
2058,278,337,119
2059,278,135,162
2060,278,231,248
2061,278,153,377
2062,278,72,419
2063,278,390,503
2064,278,391,588
2065,278,39,634
2066,279,331,120
2067,279,222,163
2068,279,388,248
2069,279,34,335
2070,279,97,420
2071,279,319,475
2072,279,182,506
2073,279,169,549
2074,279,34,635
2075,280,141,78
2076,280,77,206
2077,280,307,290
2078,280,35,334
2079,280,272,462
2080,280,104,547
2081,280,287,590
2082,280,35,633
2083,281,32,77
2084,281,389,160
2085,281,390,202
2086,281,390,246
2087,281,260,289
2088,281,230,375
2089,281,28,461
2090,281,231,545
2091,281,391,630
2092,281,34,632
2093,282,252,206
2094,282,29,251
2095,282,30,294
2096,282,197,377
2097,282,245,463
2098,282,33,510
2099,282,35,637
2100,283,334,76
2101,283,30,120
2102,283,31,163
2103,283,32,205
2104,283,88,332
2105,283,306,417
2106,283,393,460
2107,283,347,546
2108,283,159,589
2109,283,31,631
2110,284,108,75
2111,284,270,159
2112,284,160,202
2113,284,394,287
2114,284,33,287
2115,284,95,416
2116,284,345,501
2117,284,177,544
2118,284,110,586
2119,284,32,629
2120,285,342,77
2121,285,182,119
2122,285,97,161
2123,285,306,247
2124,285,341,289
2125,285,233,374
2126,285,344,459
2127,285,229,503
2128,285,369,544
2129,285,32,545
2130,285,309,629
2131,285,32,632
2132,286,163,76
2133,286,28,121
2134,286,29,163
2135,286,392,247
2136,286,130,248
2137,286,115,335
2138,286,340,417
2139,286,174,462
2140,286,393,502
2141,286,79,548
2142,286,29,592
2143,286,32,635
2144,287,201,32
2145,287,297,159
2146,287,217,202
2147,287,317,287
2148,287,114,331
2149,287,269,416
2150,287,114,459
2151,287,32,545
2152,287,29,630
2153,288,313,119
2154,288,32,204
2155,288,183,288
2156,288,262,374
2157,288,189,418
2158,288,343,547
2159,288,273,589
2160,288,31,632
2161,289,162,77
2162,289,321,161
2163,289,259,248
2164,289,193,333
2165,289,171,419
2166,289,122,463
2167,289,228,548
2168,289,201,589
2169,289,36,632
2170,290,136,76
2171,290,55,119
2172,290,284,159
2173,290,202,204
2174,290,82,246
2175,290,236,332
2176,290,247,374
2177,290,71,418
2178,290,395,501
2179,290,347,545
2180,290,184,589
2181,290,32,632
2182,291,49,35
2183,291,68,120
2184,291,289,205
2185,291,289,246
2186,291,185,288
2187,291,32,333
2188,291,251,460
2189,291,107,504
2190,291,175,587
2191,291,31,633
2192,292,30,122
2193,292,160,204
2194,292,26,291
2195,292,198,377
2196,292,177,462
2197,292,246,546
2198,292,223,589
2199,292,34,632
2200,293,32,36
2201,293,33,78
2202,293,208,164
2203,293,275,206
2204,293,318,249
2205,293,289,334
2206,293,28,376
2207,293,30,505
2208,293,96,589
2209,293,323,633
2210,293,30,634
2211,294,182,75
2212,294,66,118
2213,294,391,202
2214,294,116,203
2215,294,34,246
2216,294,211,330
2217,294,216,373
2218,294,241,415
2219,294,95,459
2220,294,84,544
2221,294,34,630
2222,295,391,122
2223,295,178,247
2224,295,197,376
2225,295,268,590
2226,295,33,632
2227,296,148,161
2228,296,166,331
2229,296,241,372
2230,296,391,460
2231,296,393,501
2232,296,259,588
2233,296,30,631
2234,297,323,159
2235,297,220,287
2236,297,87,331
2237,297,99,461
2238,297,230,542
2239,297,154,586
2240,297,34,630
2241,298,356,77
2242,298,209,121
2243,298,391,202
2244,298,90,207
2245,298,244,291
2246,298,360,375
2247,298,32,377
2248,298,109,463
2249,298,126,505
2250,298,190,549
2251,298,33,633
2252,299,197,77
2253,299,97,121
2254,299,248,205
2255,299,208,333
2256,299,87,417
2257,299,251,461
2258,299,392,547
2259,299,142,589
2260,299,35,631
2261,300,195,77
2262,300,173,162
2263,300,58,249
2264,300,81,375
2265,300,32,461
2266,300,322,544
2267,300,112,589
2268,300,29,632
2269,301,321,74
2270,301,300,159
2271,301,335,203
2272,301,196,245
2273,301,166,289
2274,301,317,331
2275,301,60,333
2276,301,61,375
2277,301,392,458
2278,301,152,504
2279,301,253,547
2280,301,249,589
2281,301,35,633
2282,302,79,34
2283,302,383,117
2284,302,164,206
2285,302,70,248
2286,302,112,334
2287,302,385,416
2288,302,386,459
2289,302,378,501
2290,302,98,589
2291,302,34,632
2292,303,103,37
2293,303,387,78
2294,303,317,163
2295,303,266,207
2296,303,180,249
2297,303,71,250
2298,303,313,334
2299,303,84,336
2300,303,351,378
2301,303,243,420
2302,303,356,504
2303,303,314,549
2304,303,387,633
2305,303,38,634
2306,304,357,80
2307,304,33,125
2308,304,344,292
2309,304,85,464
2310,304,38,634
2311,305,287,121
2312,305,30,121
2313,305,201,162
2314,305,343,248
2315,305,112,292
2316,305,123,335
2317,305,390,418
2318,305,126,463
2319,305,340,548
2320,305,141,592
2321,305,32,637
2322,306,37,38
2323,306,149,79
2324,306,253,122
2325,306,272,162
2326,306,228,205
2327,306,89,250
2328,306,164,292
2329,306,159,336
2330,306,130,377
2331,306,207,463
2332,306,270,505
2333,306,34,549
2334,306,36,593
2335,306,37,635
2336,307,38,80
2337,307,362,164
2338,307,320,205
2339,307,298,248
2340,307,361,290
2341,307,218,333
2342,307,305,375
2343,307,279,418
2344,307,268,460
2345,307,148,504
2346,307,186,546
2347,307,94,590
2348,307,34,634
2349,308,392,74
2350,308,77,80
2351,308,152,120
2352,308,81,165
2353,308,354,246
2354,308,344,289
2355,308,231,333
2356,308,69,378
2357,308,37,421
2358,308,209,503
2359,308,36,548
2360,308,36,590
2361,308,38,633
2362,309,111,38
2363,309,250,80
2364,309,202,123
2365,309,184,165
2366,309,271,207
2367,309,123,208
2368,309,154,337
2369,309,394,419
2370,309,269,463
2371,309,222,505
2372,309,193,548
2373,309,268,591
2374,309,35,635
2375,310,262,74
2376,310,311,117
2377,310,296,160
2378,310,172,203
2379,310,168,246
2380,310,276,288
2381,310,295,331
2382,310,328,372
2383,310,53,417
2384,310,76,459
2385,310,277,587
2386,310,33,630
2387,311,392,75
2388,311,89,77
2389,311,82,120
2390,311,253,161
2391,311,274,203
2392,311,304,246
2393,311,322,288
2394,311,33,290
2395,311,151,332
2396,311,291,372
2397,311,289,417
2398,311,74,417
2399,311,282,460
2400,311,169,501
2401,311,392,544
2402,311,147,545
2403,311,117,588
2404,311,295,630
2405,311,34,632
2406,312,310,73
2407,312,174,117
2408,312,30,159
2409,312,354,285
2410,312,118,287
2411,312,318,330
2412,312,29,332
2413,312,202,372
2414,312,147,414
2415,312,238,458
2416,312,331,501
2417,312,108,500
2418,312,233,584
2419,312,28,587
2420,312,30,629
2421,313,196,37
2422,313,161,80
2423,313,123,123
2424,313,111,164
2425,313,260,207
2426,313,94,251
2427,313,332,292
2428,313,106,293
2429,313,126,336
2430,313,74,378
2431,313,271,419
2432,313,70,421
2433,313,259,463
2434,313,143,464
2435,313,351,505
2436,313,247,506
2437,313,70,506
2438,313,359,547
2439,313,226,549
2440,313,96,548
2441,313,357,589
2442,313,237,590
2443,313,84,591
2444,313,246,634
2445,313,32,634
2446,314,213,34
2447,314,162,120
2448,314,31,246
2449,314,256,290
2450,314,331,333
2451,314,136,333
2452,314,252,375
2453,314,316,418
2454,314,388,460
2455,314,337,545
2456,314,350,588
2457,314,161,587
2458,314,231,629
2459,314,31,628
2460,315,32,38
2461,315,66,121
2462,315,79,165
2463,315,68,207
2464,315,172,248
2465,315,205,291
2466,315,350,376
2467,315,391,418
2468,315,113,419
2469,315,252,504
2470,315,339,547
2471,315,78,590
2472,315,37,634
2473,316,65,37
2474,316,390,119
2475,316,155,121
2476,316,314,162
2477,316,152,205
2478,316,197,248
2479,316,251,375
2480,316,310,459
2481,316,187,504
2482,316,166,548
2483,316,103,590
2484,316,37,633
2485,317,135,76
2486,317,153,120
2487,317,325,160
2488,317,63,205
2489,317,160,290
2490,317,187,333
2491,317,290,374
2492,317,317,416
2493,317,329,459
2494,317,339,586
2495,318,259,76
2496,318,226,119
2497,318,349,206
2498,318,392,247
2499,318,125,246
2500,318,273,288
2501,318,354,373
2502,318,127,375
2503,318,91,461
2504,318,77,588
2505,318,28,631
2506,319,325,77
2507,319,390,119
2508,319,90,121
2509,319,136,162
2510,319,235,204
2511,319,167,249
2512,319,240,291
2513,319,36,292
2514,319,201,333
2515,319,395,418
2516,319,361,461
2517,319,359,503
2518,319,319,546
2519,319,239,589
2520,319,36,633
2521,320,106,81
2522,320,102,124
2523,320,392,206
2524,320,263,250
2525,320,34,253
2526,320,166,294
2527,320,345,376
2528,320,34,423
2529,320,164,464
2530,320,136,550
2531,320,373,633
2532,320,35,635
2533,321,74,38
2534,321,352,119
2535,321,95,164
2536,321,117,208
2537,321,57,293
2538,321,173,377
2539,321,395,459
2540,321,274,503
2541,321,223,589
2542,321,35,634
2543,322,34,123
2544,322,331,207
2545,322,312,291
2546,322,245,336
2547,322,391,419
2548,322,391,462
2549,322,170,506
2550,322,124,548
2551,322,29,592
2552,322,30,636
2553,323,312,76
2554,323,31,77
2555,323,339,160
2556,323,134,162
2557,323,107,204
2558,323,167,246
2559,323,140,289
2560,323,394,374
2561,323,189,417
2562,323,318,458
2563,323,393,499
2564,323,313,545
2565,323,61,546
2566,323,35,633
2567,324,272,78
2568,324,226,120
2569,324,250,164
2570,324,390,246
2571,324,153,292
2572,324,155,379
2573,324,329,460
2574,324,284,504
2575,324,202,548
2576,324,155,590
2577,324,39,636
2578,325,260,119
2579,325,221,161
2580,325,220,204
2581,325,278,290
2582,325,131,334
2583,325,290,417
2584,325,58,462
2585,325,151,546
2586,325,35,634
2587,326,299,78
2588,326,127,122
2589,326,388,247
2590,326,316,290
2591,326,250,335
2592,326,329,377
2593,326,311,419
2594,326,285,461
2595,326,35,465
2596,326,65,510
2597,326,184,548
2598,326,389,631
2599,326,36,637
2600,327,389,78
2601,327,33,79
2602,327,119,122
2603,327,153,163
2604,327,221,207
2605,327,123,249
2606,327,129,292
2607,327,79,335
2608,327,334,419
2609,327,318,461
2610,327,328,504
2611,327,32,507
2612,327,111,549
2613,327,89,591
2614,327,33,634
2615,328,332,121
2616,328,326,206
2617,328,385,248
2618,328,153,291
2619,328,338,376
2620,328,34,419
2621,328,35,505
2622,328,259,590
2623,328,35,634
2624,329,140,78
2625,329,32,121
2626,329,31,207
2627,329,390,289
2628,329,390,331
2629,329,211,418
2630,329,114,462
2631,329,392,544
2632,329,36,633
2633,330,112,79
2634,330,35,122
2635,330,35,164
2636,330,175,248
2637,330,172,291
2638,330,34,335
2639,330,304,462
2640,330,99,505
2641,330,33,547
2642,330,100,590
2643,330,37,633
2644,331,324,76
2645,331,390,161
2646,331,389,246
2647,331,175,290
2648,331,276,333
2649,331,390,375
2650,331,227,418
2651,331,36,461
2652,331,391,546
2653,331,56,546
2654,331,33,588
2655,332,340,121
2656,332,391,248
2657,332,284,291
2658,332,213,334
2659,332,35,635
2660,333,388,76
2661,333,344,121
2662,333,284,163
2663,333,78,208
2664,333,99,250
2665,333,270,377
2666,333,105,420
2667,333,36,465
2668,333,93,548
2669,333,36,634
2670,334,387,76
2671,334,126,161
2672,334,232,333
2673,334,208,417
2674,334,333,459
2675,334,152,460
2676,334,393,544
2677,334,37,631
2678,335,391,74
2679,335,33,161
2680,335,332,288
2681,335,107,332
2682,335,273,458
2683,335,112,502
2684,335,36,631
2685,336,387,118
2686,336,389,160
2687,336,331,204
2688,336,185,290
2689,336,281,375
2690,336,235,502
2691,336,115,590
2692,336,40,634
2693,337,337,80
2694,337,349,250
2695,337,252,337
2696,337,212,379
2697,337,33,380
2698,337,172,464
2699,337,190,549
2700,337,35,636
2701,338,128,81
2702,338,390,164
2703,338,97,166
2704,338,34,209
2705,338,395,291
2706,338,85,378
2707,338,84,465
2708,338,324,590
2709,338,37,634
2710,339,117,80
2711,339,31,124
2712,339,297,247
2713,339,246,291
2714,339,289,375
2715,339,394,459
2716,339,32,507
2717,339,165,590
2718,339,35,636
2719,340,202,121
2720,340,34,165
2721,340,36,250
2722,340,113,291
2723,340,35,336
2724,340,174,419
2725,340,322,504
2726,340,35,632
2727,341,242,162
2728,341,258,205
2729,341,71,249
2730,341,32,292
2731,341,33,377
2732,341,388,459
2733,341,33,591
2734,342,267,78
2735,342,33,80
2736,342,165,121
2737,342,334,161
2738,342,84,164
2739,342,35,208
2740,342,99,250
2741,342,194,291
2742,342,323,333
2743,342,153,334
2744,342,207,377
2745,342,286,419
2746,342,52,421
2747,342,166,548
2748,342,341,589
2749,342,88,592
2750,342,37,635
2751,343,308,75
2752,343,157,120
2753,343,111,162
2754,343,300,245
2755,343,83,247
2756,343,282,331
2757,343,102,418
2758,343,132,460
2759,343,289,501
2760,343,38,633
2761,344,272,74
2762,344,335,117
2763,344,86,118
2764,344,251,158
2765,344,165,202
2766,344,337,329
2767,344,394,370
2768,344,393,416
2769,344,155,415
2770,344,132,459
2771,344,90,501
2772,344,261,543
2773,344,31,545
2774,344,317,627
2775,344,34,629
2776,345,162,38
2777,345,199,123
2778,345,200,165
2779,345,213,208
2780,345,254,250
2781,345,392,292
2782,345,82,293
2783,345,392,376
2784,345,302,421
2785,345,339,463
2786,345,342,505
2787,345,134,505
2788,345,238,548
2789,345,391,589
2790,345,111,591
2791,345,255,634
2792,345,35,634
2793,346,32,38
2794,346,102,79
2795,346,33,122
2796,346,336,205
2797,346,390,246
2798,346,137,249
2799,346,109,293
2800,346,262,334
2801,346,275,376
2802,346,392,417
2803,346,340,461
2804,346,256,547
2805,346,290,590
2806,346,35,593
2807,346,37,635
2808,347,322,77
2809,347,299,121
2810,347,264,164
2811,347,208,205
2812,347,287,248
2813,347,183,291
2814,347,312,333
2815,347,325,375
2816,347,235,418
2817,347,246,461
2818,347,391,502
2819,347,392,546
2820,347,105,547
2821,347,296,632
2822,347,34,632
2823,348,156,36
2824,348,74,121
2825,348,91,164
2826,348,232,205
2827,348,314,249
2828,348,34,250
2829,348,34,292
2830,348,114,334
2831,348,275,375
2832,348,329,417
2833,348,100,461
2834,348,34,503
2835,348,77,547
2836,348,327,630
2837,348,31,632
2838,349,65,36
2839,349,57,78
2840,349,136,121
2841,349,302,163
2842,349,113,206
2843,349,35,250
2844,349,60,293
2845,349,169,335
2846,349,261,377
2847,349,348,417
2848,349,295,418
2849,349,275,461
2850,349,196,505
2851,349,314,589
2852,349,36,591
2853,350,390,121
2854,350,209,205
2855,350,330,289
2856,350,327,376
2857,350,348,419
2858,350,35,462
2859,350,77,505
2860,350,390,589
2861,350,33,590
2862,350,33,632
2863,351,220,123
2864,351,63,166
2865,351,241,251
2866,351,33,296
2867,351,162,379
2868,351,47,379
2869,351,390,461
2870,351,34,465
2871,351,108,508
2872,351,80,592
2873,351,32,635
2874,352,226,163
2875,352,286,291
2876,352,93,291
2877,352,394,417
2878,352,344,460
2879,352,115,546
2880,352,147,630
2881,352,37,631
2882,353,350,125
2883,353,285,123
2884,353,33,170
2885,353,127,254
2886,353,35,637
2887,354,31,78
2888,354,392,331
2889,354,199,373
2890,354,194,587
2891,354,35,630
2892,355,86,33
2893,355,244,162
2894,355,35,249
2895,355,92,376
2896,355,101,460
2897,355,154,504
2898,355,36,631
2899,356,32,39
2900,356,202,163
2901,356,107,206
2902,356,197,294
2903,356,147,335
2904,356,273,376
2905,356,33,420
2906,356,71,506
2907,356,393,589
2908,356,36,634
2909,357,257,122
2910,357,34,294
2911,357,339,377
2912,357,183,421
2913,357,37,635
2914,358,268,120
2915,358,299,246
2916,358,36,631
2917,359,200,202
2918,359,104,330
2919,359,29,416
2920,359,387,584
2921,359,29,628
2922,360,265,123
2923,360,390,206
2924,360,212,249
2925,360,73,293
2926,360,87,377
2927,360,70,464
2928,360,338,548
2929,360,50,592
2930,360,334,632
2931,360,34,635
2932,361,65,34
2933,361,33,78
2934,361,55,120
2935,361,260,203
2936,361,189,247
2937,361,177,332
2938,361,76,416
2939,361,35,503
2940,361,34,631
2941,362,392,119
2942,362,301,161
2943,362,301,203
2944,362,289,246
2945,362,342,288
2946,362,278,332
2947,362,162,375
2948,362,304,417
2949,362,122,461
2950,362,82,505
2951,362,337,587
2952,362,39,632
2953,363,32,36
2954,363,232,120
2955,363,143,161
2956,363,70,205
2957,363,122,290
2958,363,129,333
2959,363,158,375
2960,363,214,459
2961,363,106,502
2962,363,82,590
2963,363,36,630
2964,364,200,78
2965,364,392,159
2966,364,153,162
2967,364,38,205
2968,364,240,290
2969,364,157,333
2970,364,106,374
2971,364,206,417
2972,364,162,460
2973,364,288,546
2974,364,201,588
2975,364,34,631
2976,365,191,33
2977,365,98,77
2978,365,296,161
2979,365,339,247
2980,365,168,290
2981,365,67,332
2982,365,318,416
2983,365,85,461
2984,365,156,502
2985,365,393,587
2986,365,155,587
2987,365,34,631
2988,366,346,117
2989,366,337,159
2990,366,336,244
2991,366,341,288
2992,366,288,331
2993,366,184,374
2994,366,278,458
2995,366,115,502
2996,366,174,544
2997,366,36,588
2998,367,349,78
2999,367,148,77
3000,367,271,120
3001,367,247,162
3002,367,255,204
3003,367,296,248
3004,367,353,290
3005,367,66,289
3006,367,250,334
3007,367,324,375
3008,367,151,375
3009,367,313,418
3010,367,318,460
3011,367,61,460
3012,367,123,503
3013,367,191,546
3014,367,394,588
3015,367,31,589
3016,367,33,631
3017,368,199,33
3018,368,132,75
3019,368,224,118
3020,368,393,158
3021,368,396,200
3022,368,187,203
3023,368,333,247
3024,368,30,248
3025,368,55,289
3026,368,59,332
3027,368,232,373
3028,368,320,415
3029,368,82,418
3030,368,235,460
3031,368,351,501
3032,368,318,544
3033,368,394,585
3034,368,145,587
3035,368,261,629
3036,368,35,631
3037,369,141,32
3038,369,94,75
3039,369,239,118
3040,369,393,160
3041,369,329,204
3042,369,393,245
3043,369,208,245
3044,369,33,245
3045,369,273,288
3046,369,126,372
3047,369,282,417
3048,369,292,459
3049,369,334,501
3050,369,93,503
3051,369,291,545
3052,369,150,545
3053,369,391,586
3054,369,175,587
3055,369,29,589
3056,369,203,629
3057,369,32,629
3058,370,54,36
3059,370,228,78
3060,370,32,123
3061,370,266,163
3062,370,32,165
3063,370,252,207
3064,370,337,249
3065,370,121,250
3066,370,315,291
3067,370,67,293
3068,370,179,335
3069,370,343,376
3070,370,158,379
3071,370,294,419
3072,370,72,421
3073,370,233,462
3074,370,392,504
3075,370,207,505
3076,370,395,548
3077,370,169,550
3078,370,342,591
3079,370,393,632
3080,370,34,635
3081,371,168,33
3082,371,342,75
3083,371,113,76
3084,371,341,118
3085,371,162,118
3086,371,353,160
3087,371,178,161
3088,371,391,202
3089,371,184,203
3090,371,313,245
3091,371,123,246
3092,371,338,287
3093,371,143,288
3094,371,307,331
3095,371,109,333
3096,371,297,373
3097,371,152,374
3098,371,32,375
3099,371,177,417
3100,371,286,459
3101,371,77,460
3102,371,270,502
3103,371,35,504
3104,371,272,545
3105,371,117,545
3106,371,115,588
3107,371,321,630
3108,371,36,631
3109,372,178,38
3110,372,318,78
3111,372,143,80
3112,372,391,119
3113,372,56,124
3114,372,270,164
3115,372,281,206
3116,372,392,247
3117,372,224,250
3118,372,285,292
3119,372,73,295
3120,372,305,335
3121,372,76,337
3122,372,321,375
3123,372,160,379
3124,372,150,421
3125,372,308,463
3126,372,35,467
3127,372,197,506
3128,372,34,509
3129,372,197,548
3130,372,35,552
3131,372,283,591
3132,372,393,631
3133,372,32,638
3134,373,241,34
3135,373,101,35
3136,373,58,77
3137,373,250,118
3138,373,74,119
3139,373,206,162
3140,373,35,162
3141,373,255,204
3142,373,260,246
3143,373,34,246
3144,373,274,289
3145,373,35,290
3146,373,160,331
3147,373,393,373
3148,373,197,374
3149,373,303,416
3150,373,87,417
3151,373,62,459
3152,373,104,504
3153,373,166,545
3154,373,337,586
3155,373,252,630
3156,373,32,631
3157,374,227,37
3158,374,392,79
3159,374,234,80
3160,374,67,82
3161,374,34,123
3162,374,210,166
3163,374,180,208
3164,374,239,250
3165,374,33,251
3166,374,212,293
3167,374,35,294
3168,374,256,335
3169,374,117,336
3170,374,223,378
3171,374,340,420
3172,374,134,420
3173,374,285,463
3174,374,82,464
3175,374,320,503
3176,374,156,507
3177,374,155,549
3178,374,252,591
3179,374,33,593
3180,374,35,635
3181,375,137,35
3182,375,295,78
3183,375,317,120
3184,375,293,163
3185,375,88,164
3186,375,35,207
3187,375,138,248
3188,375,304,290
3189,375,114,292
3190,375,340,333
3191,375,111,335
3192,375,356,375
3193,375,184,376
3194,375,268,420
3195,375,33,421
3196,375,148,462
3197,375,245,504
3198,375,338,546
3199,375,78,548
3200,375,278,588
3201,375,97,590
3202,375,260,631
3203,375,33,633
3204,376,194,34
3205,376,310,77
3206,376,111,77
3207,376,314,119
3208,376,78,120
3209,376,362,160
3210,376,250,161
3211,376,302,205
3212,376,93,205
3213,376,158,247
3214,376,273,290
